id, minutes, n_ingredients
207353, 190, 4
82253, 125, 5
382457, 50, 2
185862, 8, 5
380442, 25, 4
232582, 50, 3
414892, 2, 4
265996, 7, 5
231981, 65, 4
251687, 2, 2
265717, 40, 5
306852, 38, 5
277416, 370, 5
80844, 15, 5
50712, 55, 5
173742, 62, 3
17441, 25, 5
3990, 10, 5
92836, 15, 4
285028, 123, 4
95801, 15, 3
182916, 1, 3
97565, 10, 4
99663, 20, 4
215579, 2, 3
42420, 65, 4
293350, 135, 5
399375, 5, 4
309272, 185, 3
60823, 28, 5
293041, 15, 5
297614, 5, 4
191732, 25, 2
40346, 42, 4
497777, 20, 5
42360, 30, 5
456996, 30, 4
515865, 40, 4
379332, 7, 3
450957, 25, 4
379992, 5, 4
477098, 5, 4
369423, 35, 2
92241, 25, 4
264964, 2, 5
147613, 60, 5
391008, 20, 4
214733, 5, 2
478156, 10, 4
257563, 15, 3
184351, 3, 3
416928, 2, 5
54469, 25, 5
496034, 15, 5
19279, 55, 4
334750, 39, 5
260462, 60, 5
376977, 2, 3
51708, 23, 5
79893, 60, 4
332518, 130, 4
11449, 55, 5
231511, 35, 4
146220, 30, 2
206557, 5, 2
107094, 10, 4
2761, 1, 4
132252, 65, 5
99711, 395, 3
256812, 10, 3
109477, 5, 5
522941, 3, 4
332256, 4, 4
500705, 25, 5
381162, 16, 2
149032, 120, 3
230006, 10, 4
122745, 5, 3
264255, 50, 4
108569, 20, 5
418616, 65, 5
478877, 5, 3
291725, 10, 5
398001, 50, 5
209320, 5, 5
49071, 30, 3
476927, 195, 4
477512, 10, 5
261355, 2, 4
206980, 7, 5
318658, 36, 3
431561, 20, 5
14598, 5, 5
186900, 10, 4
53286, 17, 4
99981, 10, 4
72429, 20, 5
471542, 180, 5
26786, 15, 5
143367, 55, 5
459764, 10, 4
323655, 8, 5
367507, 30, 4
353689, 5, 4
418823, 100, 5
267304, 10, 4
485000, 5, 5
248808, 50, 5
241500, 40, 3
459526, 20, 3
323751, 40, 4
465, 25, 4
189631, 20, 5
261315, 245, 5
280489, 6, 5
218793, 5, 4
65969, 15, 5
179549, 30, 4
450927, 125, 4
459763, 8, 5
12260, 20, 4
225801, 12, 5
122915, 15, 5
306862, 20, 5
72078, 45, 4
197347, 55, 5
77607, 190, 4
512434, 535, 4
24820, 5, 4
311767, 10, 5
197448, 150, 5
235233, 5, 5
267541, 31, 5
61678, 30, 5
348580, 5, 4
95119, 15, 4
220592, 30, 5
278847, 95, 5
124967, 20, 5
125754, 10, 5
420100, 5, 5
121019, 15, 5
13699, 15, 4
65115, 70, 4
297966, 10, 5
16886, 10, 5
347401, 15, 3
243692, 15, 5
10111, 5, 4
419001, 15, 4
84946, 10, 5
164415, 30, 5
328249, 500, 5
264429, 2, 4
347718, 32, 3
380061, 91, 2
423672, 15, 4
325717, 5, 3
255710, 135, 5
480347, 55, 4
143720, 23, 4
127624, 55, 4
524929, 610, 3
31617, 70, 5
351675, 20, 4
69868, 10, 2
156426, 25, 3
168543, 5, 3
295196, 15, 3
159469, 15, 4
295273, 15, 5
226533, 15, 5
491855, 15, 3
291327, 5, 2
43477, 1, 5
90266, 60, 5
306110, 2, 4
432674, 25, 5
424452, 10, 5
125954, 35, 5
204131, 245, 4
182780, 10, 5
192310, 45, 4
67208, 15, 4
324358, 20, 5
69476, 40, 5
130713, 35, 5
104603, 2, 3
5309, 1, 4
320856, 20, 5
422570, 7, 5
223303, 2, 4
312572, 20, 5
99935, 21, 4
283419, 6, 2
140859, 15, 4
37151, 10, 4
67832, 30, 5
33827, 25, 3
98312, 2, 3
303057, 5, 2
97038, 120, 4
209142, 5, 5
320077, 40, 5
259011, 3, 5
243727, 45, 5
205773, 3, 5
121038, 50, 5
101055, 483, 4
82058, 25, 5
388516, 2, 4
61902, 5, 5
258561, 50, 5
317142, 2, 2
187030, 7, 3
215648, 40, 5
382810, 190, 5
4394, 35, 5
20773, 7, 4
241618, 25, 5
184758, 30, 4
152750, 45, 5
121702, 5, 5
105421, 130, 5
9930, 45, 5
144880, 195, 4
180636, 19, 3
269396, 25, 5
124210, 180, 5
137792, 20, 4
343060, 30, 3
380104, 5, 4
391882, 2, 4
266506, 10, 3
98297, 50, 5
63527, 15, 5
415374, 120, 5
154336, 30, 4
287376, 11, 4
121888, 15, 5
194383, 1, 4
234012, 25, 4
36994, 30, 5
301741, 60, 2
31672, 10, 4
82973, 20, 4
437584, 30, 5
59106, 5, 4
300688, 5, 4
230421, 260, 5
257377, 2, 4
338514, 15, 4
405518, 40, 5
132467, 25, 5
424913, 22, 5
263091, 12, 3
92038, 1450, 5
32449, 12, 5
261461, 15, 5
225983, 5, 5
225765, 55, 4
348013, 20, 4
71675, 5, 4
61737, 15, 5
387048, 15, 4
315418, 21, 4
101572, 62, 5
162188, 2, 2
16084, 2910, 5
444276, 8, 5
391626, 2, 4
246460, 5, 5
8802, 65, 5
276556, 50, 5
111931, 70, 5
356684, 1, 3
174849, 35, 4
145792, 50, 5
209313, 30, 4
399656, 22, 5
213529, 5, 5
349398, 5, 4
53748, 35, 5
16300, 10, 5
67601, 40, 4
71810, 75, 5
257525, 35, 5
46539, 10, 5
21457, 17, 5
315811, 10, 5
325152, 45, 4
129253, 10, 5
178483, 35, 3
363413, 365, 5
112866, 12, 5
480075, 40, 4
161714, 10, 5
10155, 60, 3
274637, 60, 5
236804, 30, 4
471848, 60, 4
11387, 10, 4
203230, 12, 3
438183, 5, 2
64137, 35, 3
293159, 30, 5
330228, 15, 5
93158, 485, 4
989, 1, 5
536734, 25, 3
117070, 365, 3
143581, 40, 5
104855, 10, 2
201058, 12, 5
112777, 35, 4
83761, 5, 5
330609, 3, 3
254682, 425, 4
342178, 45, 4
343580, 1, 3
197346, 15, 5
502306, 25, 5
514423, 50, 5
140030, 60, 5
229341, 10, 4
426300, 30, 5
291896, 100, 3
6839, 6, 5
176608, 30, 5
496522, 65, 5
412532, 10, 4
322268, 25, 5
166833, 20, 5
83646, 22, 3
293447, 30, 5
29105, 5, 5
376912, 170, 5
323871, 10, 4
240554, 35, 4
293043, 40, 4
166272, 45, 5
118297, 4, 4
336555, 15, 4
203712, 3, 3
672, 30, 5
237025, 7, 2
250883, 70, 4
240674, 40, 5
31755, 9, 3
185278, 5, 3
173172, 7, 5
94051, 25, 5
212262, 30, 5
457054, 10, 5
64612, 185, 4
285962, 5, 5
163706, 15, 5
364109, 70, 4
334024, 25, 4
164373, 6, 3
250286, 3, 3
474371, 60, 5
467031, 15, 5
466155, 5, 4
220141, 15, 3
195854, 10, 2
105246, 90, 4
131093, 45, 5
120644, 65, 4
312058, 10, 5
401203, 15, 4
282138, 17, 5
398741, 25, 5
232486, 50, 4
502947, 10, 5
197560, 6, 4
178436, 11, 4
436300, 10, 5
456752, 5, 3
247726, 20, 5
206653, 5, 3
108433, 16, 5
158175, 10, 5
324973, 25, 2
258720, 45, 4
160268, 13, 5
93732, 35, 4
266561, 15, 3
23718, 10, 3
93133, 10, 4
167549, 15, 4
96730, 35, 5
439022, 20, 4
316064, 10, 5
31647, 20, 5
368102, 40, 5
301042, 5, 5
25592, 10, 3
74532, 25, 4
88419, 40, 4
106064, 20, 5
374656, 2, 5
257115, 65, 5
44765, 30, 3
145800, 90, 5
57890, 40, 5
238634, 5, 3
217103, 30, 4
257753, 2, 2
460669, 8, 3
197068, 20, 4
169428, 40, 2
271620, 23, 3
285607, 40, 4
224042, 10, 3
341764, 140, 5
381300, 20, 4
183729, 5, 5
152242, 2, 3
390582, 15, 4
232258, 15, 4
195333, 3, 3
332270, 840, 5
210535, 6, 4
335026, 30, 5
154645, 13, 5
279109, 2, 4
323991, 195, 4
500849, 40, 3
171575, 10, 5
79305, 125, 4
509244, 13, 5
84544, 60, 4
67658, 10, 3
297900, 25, 4
93577, 34, 4
401191, 5, 5
258564, 2, 2
359079, 20, 5
245282, 20, 4
184171, 5, 2
6586, 1, 4
71645, 5, 5
87704, 30, 5
120345, 10, 2
492644, 2, 4
143899, 10, 5
143210, 13, 5
427373, 65, 4
318569, 15, 5
70493, 55, 5
326861, 30, 4
352805, 7, 5
307654, 45, 5
34279, 10, 5
43879, 10, 4
55444, 15, 5
209553, 10, 3
338662, 635, 5
177984, 5, 3
277824, 8, 4
288642, 5, 4
293230, 21, 5
103966, 55, 4
213520, 5, 5
365945, 10, 5
62006, 25, 3
146476, 15, 5
437159, 25, 4
358, 35, 5
22134, 65, 5
395405, 185, 4
156397, 25, 5
117024, 15, 5
221712, 10, 4
49738, 20190, 5
324045, 10, 5
62358, 30, 4
24725, 27, 5
98823, 5, 5
245236, 35, 5
287458, 10, 2
286657, 15, 5
279719, 10, 5
198081, 30, 5
350066, 3, 3
302808, 25, 4
182807, 5, 4
213062, 25, 4
112973, 35, 5
214123, 85, 5
51893, 10, 5
259775, 20, 4
492251, 1, 2
431842, 10, 5
171638, 22, 5
219416, 5, 3
42851, 18, 5
75172, 140, 5
133786, 70, 5
33781, 5, 5
138250, 50, 5
78156, 10, 5
443523, 10, 5
262210, 15, 3
288950, 30, 5
2519, 30, 4
258990, 7, 4
404885, 75, 5
51085, 17, 3
303900, 1440, 5
316823, 80, 5
73107, 15, 5
66853, 15, 5
471057, 4, 3
20730, 35, 5
34008, 5, 3
103686, 32, 5
219375, 2, 5
324605, 3, 3
228369, 7, 5
21103, 25, 3
287210, 32, 4
504462, 5, 5
280715, 17, 5
506561, 370, 4
455920, 22, 5
402331, 5, 5
81045, 5, 5
154500, 130, 4
494084, 8, 5
307445, 145, 3
135141, 15, 5
315429, 30, 4
160754, 30, 5
226742, 45, 5
147437, 20, 3
145935, 50, 4
30824, 2, 3
205703, 12, 5
235796, 5, 3
195481, 200, 4
34832, 20, 5
135052, 8, 5
84568, 18, 3
228363, 30, 5
9014, 40, 5
41111, 12, 4
172056, 17, 3
61842, 10, 4
42401, 75, 4
53616, 490, 2
198412, 365, 3
75554, 35, 5
207277, 365, 4
374944, 2, 4
273716, 30, 5
62702, 15, 3
306946, 25, 4
287355, 4, 5
285261, 10, 3
68626, 8, 4
25689, 35, 5
283472, 20, 5
227694, 12, 4
111263, 250, 3
228689, 30, 4
166590, 65, 5
125506, 15, 5
154575, 25, 4
220171, 35, 3
170127, 20, 4
346269, 25, 5
240780, 75, 5
265554, 30, 5
213969, 8, 5
29360, 13, 4
383966, 15, 4
125210, 15, 5
180675, 10, 5
96676, 65, 4
187478, 20, 5
341607, 2, 3
266285, 28, 5
74761, 35, 5
239927, 20, 5
290780, 5, 4
171706, 2, 4
327862, 80, 5
268927, 20, 5
109416, 55, 3
227825, 10, 4
409800, 10, 3
110150, 10, 5
194608, 65, 5
95187, 5, 4
239229, 25, 4
412102, 10, 4
130408, 75, 5
229006, 15, 4
62590, 30, 4
196551, 725, 4
238449, 10, 3
179794, 15, 5
93649, 3, 4
382490, 7, 4
52555, 10, 3
265188, 20, 5
245084, 20, 3
282335, 25, 5
123361, 10, 5
145399, 10, 4
296497, 2, 4
370424, 30, 4
124801, 135, 5
8546, 40, 3
51600, 70, 5
326554, 8, 4
92616, 5, 4
193730, 15, 4
190977, 35, 3
232239, 35, 3
64803, 135, 5
323752, 45, 4
13922, 130, 2
329026, 1445, 3
323828, 25, 4
80606, 40, 5
88110, 10, 5
138860, 55, 4
391642, 10, 4
31618, 10, 3
351628, 20, 5
65280, 30, 4
306683, 126, 4
142871, 45, 5
317269, 10, 4
246959, 30, 4
122938, 25, 3
103756, 25, 5
439277, 10, 3
88486, 190, 4
104662, 5, 4
88640, 8, 4
297466, 5, 4
132984, 45, 3
39220, 30, 5
398313, 9, 4
51275, 10, 5
243500, 5, 5
88198, 255, 3
251847, 43, 5
122614, 50, 3
215284, 5, 3
295476, 25, 5
314308, 5, 4
239884, 7, 5
84344, 30, 5
320422, 5, 5
172465, 15, 5
257544, 15, 5
92191, 25, 3
140305, 10, 4
178951, 5, 5
4239, 70, 5
36123, 10, 4
416658, 33, 5
480929, 15, 5
503368, 12, 4
6940, 1, 5
431297, 15, 4
416310, 23, 3
303717, 2, 4
252951, 25, 5
307177, 2, 5
339097, 20, 4
263162, 20, 4
57491, 95, 5
465032, 2, 4
222362, 5, 3
73356, 550, 5
302340, 20, 3
266061, 8, 2
179960, 15, 3
230792, 60, 5
177172, 17, 3
427197, 5, 5
144034, 20, 5
274068, 5, 4
102399, 15, 3
105585, 250, 2
424356, 2, 2
36969, 5, 4
485725, 20, 5
301707, 20, 3
8025, 1, 3
13665, 20, 4
248596, 30, 5
264479, 20, 3
372768, 135, 4
477405, 13, 5
391572, 57, 4
109950, 7, 4
115490, 5, 4
282687, 365, 2
201493, 20, 3
347598, 30, 4
337997, 135, 4
42988, 15, 4
12845, 72, 2
59969, 5, 2
266858, 12, 2
49176, 40, 4
154198, 55, 5
13358, 15, 5
483938, 43, 5
447923, 15, 3
18429, 45, 4
175745, 45, 5
210296, 6, 4
192115, 140, 5
81679, 40, 5
291620, 30, 5
301779, 10, 3
147086, 45, 3
339149, 5, 4
442883, 3, 5
104788, 10, 5
149054, 5, 3
8433, 5, 3
232998, 310, 2
18465, 65, 5
359496, 2, 4
514838, 35, 5
58784, 15, 4
76869, 20, 4
205643, 40, 5
69820, 35, 4
196974, 120, 5
455750, 10, 4
118389, 11, 5
28811, 25, 3
483679, 50, 5
56448, 130, 5
503911, 25, 4
414708, 30, 5
32560, 10, 5
150267, 10, 5
295542, 65, 4
16551, 35, 4
382730, 15, 4
150604, 10, 4
162360, 45, 5
51746, 8, 2
146591, 8, 3
431722, 30, 5
132091, 5, 3
484770, 65, 5
103813, 100, 3
212674, 46, 4
154396, 50, 4
132539, 5, 5
170112, 27, 5
82901, 8, 5
362546, 40, 3
450703, 30, 5
488543, 15, 5
164941, 30, 5
53049, 25, 5
326788, 20, 5
27741, 10, 4
445418, 40, 5
100140, 16, 5
248900, 10, 5
98366, 60, 3
273976, 50, 4
96733, 10, 5
183275, 55, 5
448931, 10, 3
389682, 5, 3
310176, 15, 3
145578, 22, 5
126716, 4, 4
303848, 10, 2
503063, 5, 5
412712, 16, 5
249820, 20, 4
166799, 35, 5
435953, 1470, 4
489040, 8, 4
254685, 20, 5
222397, 6, 3
40297, 5, 2
487227, 10, 4
347329, 5, 5
14630, 50, 5
125152, 195, 5
78609, 20, 3
290702, 50, 5
420624, 5, 4
443878, 8, 5
231868, 5, 4
247990, 10, 4
386454, 13, 4
254906, 25, 5
202566, 5, 4
133462, 20, 5
16337, 10, 5
147441, 5, 3
134442, 190, 5
169444, 25, 4
279077, 5, 5
233358, 60, 5
222863, 30, 5
357987, 6, 4
92648, 38, 5
286430, 18, 5
31326, 33, 5
16509, 10, 5
276475, 25, 2
185848, 60, 5
424355, 1, 4
223820, 3, 4
193980, 5, 5
100872, 6, 4
273629, 13, 3
72610, 42, 5
152029, 70, 2
232878, 45, 3
254429, 8, 5
277377, 20, 5
168457, 35, 4
457682, 30, 3
66963, 10, 4
24136, 40, 5
197958, 485, 4
306501, 50, 5
348712, 5, 5
465314, 45, 5
148731, 5, 4
105302, 35, 4
67378, 10, 3
254206, 10, 2
73953, 15, 5
258424, 30, 4
102463, 15, 5
156390, 50, 5
15982, 1440, 2
201689, 10, 5
152061, 15, 5
167756, 750, 2
50766, 6, 4
402671, 10, 4
90609, 10, 5
227124, 20, 5
182579, 75, 4
314398, 270, 3
439113, 15, 3
393236, 20, 5
334996, 60, 5
185073, 5, 3
231911, 2, 3
164066, 17, 5
77315, 7, 5
452671, 5, 3
188089, 60, 5
324600, 60, 5
103064, 485, 5
298536, 7220, 3
114522, 6, 4
88307, 1, 3
370567, 7, 2
329737, 30, 3
269959, 40, 5
312690, 20, 5
102607, 2, 4
255251, 30, 5
84726, 20, 3
288624, 5, 5
171365, 10, 5
353366, 40, 5
249393, 16, 5
365845, 50, 5
146563, 7, 5
332403, 50, 5
157951, 20, 4
281428, 35, 5
119477, 25, 4
415933, 20, 4
16047, 5, 3
284587, 185, 5
7178, 1, 4
357705, 2, 5
256175, 25, 4
130427, 18, 5
119085, 91, 5
360637, 12, 3
396495, 490, 3
19574, 5, 4
252934, 65, 5
58622, 5, 3
440974, 26, 4
151084, 10, 4
438122, 84, 5
59864, 25, 4
2175, 10, 3
457936, 5, 5
317242, 70, 3
125028, 39, 5
90174, 5, 4
185553, 20, 5
333042, 2, 3
446011, 50, 5
279267, 50, 5
122158, 6, 5
120303, 55, 5
271647, 16, 4
367680, 10, 4
29231, 138, 4
222113, 1, 3
17000, 14, 4
31540, 20, 5
286995, 5, 4
229177, 45, 5
126994, 25, 5
338326, 18, 3
160871, 8, 5
354082, 495, 4
253584, 5, 3
35650, 15, 3
496754, 42, 5
88594, 75, 5
14863, 8, 4
320859, 22, 5
271543, 80, 4
250223, 45, 5
291212, 40, 5
98149, 45, 4
316607, 485, 4
238274, 30, 4
484348, 5, 5
10795, 40, 3
445112, 10, 4
279078, 2, 5
451866, 55, 4
414066, 10, 4
81455, 50, 4
112386, 3, 4
234078, 5, 2
253343, 5, 5
200860, 10, 2
71903, 55, 3
336712, 28, 5
158314, 20, 4
45292, 10, 2
398668, 6, 4
44127, 65, 5
137000, 245, 4
25675, 22, 2
108144, 70, 5
72693, 15, 5
14947, 20, 5
250192, 2, 3
305731, 10, 5
184271, 17, 2
17427, 52, 5
363853, 10, 4
279375, 30, 5
323836, 15, 4
193663, 8, 4
280349, 10, 3
171456, 20, 5
257768, 105, 2
109070, 70, 4
287027, 8, 5
154675, 30, 5
83545, 10, 4
16017, 10, 5
215388, 15, 5
474652, 25, 5
84987, 30, 5
64399, 10, 3
44819, 45, 4
272698, 10, 4
182290, 25, 4
138985, 30, 5
318807, 9, 5
503982, 10, 3
55806, 5, 3
16485, 20, 4
387397, 31, 5
438479, 50, 2
28701, 20, 4
14609, 70, 5
326359, 20, 5
329227, 2, 2
265950, 35, 5
37362, 15, 4
188189, 5, 4
296653, 5, 5
86637, 45, 5
246604, 65, 2
11401, 15, 5
258429, 490, 5
217580, 60, 5
56955, 40, 5
11647, 15, 5
75198, 5, 5
382930, 35, 5
507780, 130, 3
421892, 50, 3
48407, 25, 5
340910, 45, 4
153700, 7, 5
19667, 75, 5
316625, 10, 3
132849, 65, 5
247093, 95, 4
383128, 265, 5
486171, 8, 3
26773, 2, 5
17464, 25, 5
15701, 35, 5
331143, 3, 4
388548, 15, 4
304408, 15, 3
185787, 1, 3
226991, 30, 3
354476, 50, 4
12755, 13, 3
47257, 15, 5
181905, 5, 3
258299, 5, 4
344340, 35, 5
177264, 5, 5
58752, 5, 3
171106, 40, 5
470271, 120, 3
3179, 1, 4
38164, 25, 5
392110, 15, 4
313855, 5, 5
98974, 130, 5
417697, 25, 5
437232, 9, 4
247820, 360, 4
172247, 120, 5
278890, 5, 2
241207, 6, 5
249050, 5, 3
3430, 17, 3
399246, 20, 4
11407, 40, 5
15420, 5, 2
161046, 65, 3
482888, 12, 4
331116, 12, 4
266043, 55, 5
86365, 35, 5
400009, 25, 4
181286, 3, 5
111702, 24, 5
295867, 5, 3
401793, 15, 5
186380, 20, 3
191700, 30, 4
459009, 20, 2
199867, 28, 5
439691, 70, 5
175966, 5, 4
125224, 6, 2
271139, 2, 4
161781, 50, 5
370425, 4, 4
40676, 5, 5
254487, 5, 5
398060, 10, 4
37502, 100, 4
251216, 10, 5
278234, 5, 3
428920, 20, 5
169391, 490, 4
241461, 30, 5
238973, 2, 5
146604, 25, 5
314550, 10, 5
209754, 3, 3
227575, 15, 5
356347, 25, 5
160703, 10, 4
373787, 250, 5
401532, 10, 2
185897, 60, 5
28624, 15, 4
415158, 4, 5
126515, 20, 5
450482, 10, 4
105193, 40, 5
462381, 35, 3
461855, 5, 4
201885, 30, 5
308410, 5, 3
9220, 20, 5
355880, 60, 5
59008, 42, 3
178821, 25, 3
197871, 1, 2
404341, 70, 3
329370, 135, 2
86034, 65, 5
179023, 10, 2
205696, 13, 4
187522, 4, 3
24998, 360, 5
327788, 30, 4
500226, 70, 5
294039, 10, 3
12584, 10, 4
424992, 30, 5
386638, 125, 3
430926, 5, 4
178070, 160, 5
194043, 10, 3
88196, 10, 4
74359, 10, 3
30818, 8, 4
196986, 11, 4
452249, 5, 5
95709, 40, 5
198949, 10, 5
420916, 1450, 5
341473, 255, 5
454233, 5, 5
385502, 7, 5
123883, 25, 5
114972, 5, 5
51796, 10, 3
242966, 10, 2
129910, 455, 5
343912, 10, 5
149011, 5, 5
318516, 2, 3
316664, 45, 3
277137, 5, 2
58157, 70, 5
494856, 15, 5
415967, 50, 3
349959, 20, 4
112253, 10, 3
153028, 15, 5
243814, 1, 3
307362, 15, 4
327358, 30, 5
30745, 50, 4
252240, 60, 5
291300, 40, 5
218458, 250, 2
353307, 35, 4
455650, 5, 5
337122, 25, 4
240889, 14, 4
287401, 7, 4
117066, 28, 4
246295, 500, 3
49562, 15, 5
481124, 25, 5
51915, 70, 5
245125, 23, 5
123484, 30, 5
113609, 10, 4
306323, 10, 5
274195, 25, 5
462911, 5, 4
353308, 195, 4
468765, 45, 3
267267, 10, 3
219689, 30, 3
283518, 5, 5
447115, 18, 5
95186, 5, 3
72866, 10082, 4
193435, 20, 5
51336, 160, 5
327241, 430, 5
433634, 26, 5
324590, 5, 4
205697, 40, 5
193774, 34, 3
248428, 8, 3
129163, 525, 5
366734, 25, 5
318983, 54, 5
188220, 10, 4
19104, 90, 5
301232, 15, 5
156765, 5, 4
47589, 5, 4
409447, 55, 3
164137, 35, 4
157486, 10, 5
40000, 5, 4
45075, 20, 5
192230, 20, 5
196210, 15, 4
68103, 10, 4
124818, 20163, 3
386261, 65, 5
177017, 70, 4
411238, 30, 5
304922, 13, 5
215953, 5, 3
123550, 45, 4
288657, 20, 3
206434, 40, 4
201097, 8, 4
499783, 17, 5
254068, 60, 5
385479, 5, 4
197286, 5, 5
36343, 23, 5
154918, 50, 4
414641, 17, 3
410190, 15, 4
147628, 45, 4
302818, 20, 5
458842, 11, 4
403897, 40, 5
197244, 18, 3
33217, 50, 4
364587, 15, 3
300117, 15, 4
122914, 10, 4
128691, 10, 3
124633, 7, 3
360373, 45, 5
97571, 50, 2
167712, 20, 3
257663, 3, 5
210365, 5, 3
50140, 35, 5
136111, 25, 4
482425, 5, 4
46687, 30, 4
332262, 30, 3
297265, 10, 4
65878, 65, 4
430704, 25, 5
10145, 45, 4
67936, 75, 4
277576, 492, 4
317522, 20, 5
185039, 30, 5
138357, 20, 5
177338, 25, 5
38093, 5, 5
108512, 10, 5
130433, 50, 4
149648, 40, 5
372986, 12, 5
13225, 25, 4
527693, 10, 5
156440, 2, 4
66658, 315, 4
26760, 5, 3
435687, 35, 5
158399, 15, 4
31269, 55, 4
191216, 10, 3
94635, 17, 5
26699, 15, 5
510209, 16, 4
527471, 2, 3
312854, 485, 5
223082, 37, 4
287034, 70, 5
197756, 20, 4
152599, 13, 3
284559, 25, 4
166826, 45, 5
117400, 40, 4
347408, 18, 5
73860, 65, 3
302440, 70, 5
496107, 18, 5
262473, 10, 5
444435, 20, 4
315058, 22, 4
70655, 105, 5
84898, 15, 3
267520, 14, 3
296520, 5, 4
60821, 5, 4
56184, 3, 4
107783, 15, 4
288841, 2, 5
316743, 10, 5
84478, 35, 4
287632, 15, 5
188462, 485, 3
21086, 190, 5
358881, 245, 5
236274, 129615, 5
223535, 4, 5
239732, 20, 4
433346, 18, 5
188192, 10, 5
221779, 30, 5
347782, 5, 4
401353, 15, 4
202368, 23, 3
53522, 35, 4
129315, 8, 5
87603, 70, 5
222500, 40, 3
445729, 35, 5
155949, 25, 4
88230, 19, 5
33243, 250, 5
110496, 40, 5
459824, 35, 3
356401, 12, 4
175013, 490, 5
104707, 15, 2
42405, 1500, 4
63124, 5, 5
195238, 10, 5
366651, 40, 5
59006, 5, 5
33631, 5, 5
310883, 7, 4
102583, 195, 5
408991, 45, 5
222374, 35, 4
200872, 10, 4
331486, 200, 5
116963, 25, 4
450811, 15, 5
24822, 20, 4
363904, 3, 5
448591, 2940, 4
171054, 5, 5
320643, 5, 3
201593, 20, 5
216211, 25, 4
301835, 50, 4
421538, 5, 3
71388, 15, 4
531316, 32, 5
326288, 365, 5
140515, 30, 4
158726, 123, 3
360508, 25, 5
8468, 45, 4
117643, 10, 4
285509, 20, 2
11579, 495, 4
303321, 55, 5
153223, 10, 4
110544, 60, 5
215310, 20, 5
202946, 10, 5
276690, 65, 5
495292, 485, 5
74922, 5, 4
429406, 8, 5
76412, 10, 4
382927, 10, 2
155629, 2, 2
229799, 15, 2
180225, 30, 4
364198, 4, 5
161515, 14, 5
165424, 15, 3
73362, 55, 4
527534, 5, 3
277008, 5, 5
246528, 30, 4
281242, 10, 5
391620, 2, 4
442605, 50, 3
210755, 5, 3
251455, 63, 5
129859, 70, 5
22490, 30, 5
157508, 5, 4
321408, 2, 3
250673, 4, 5
291493, 1, 2
274773, 65, 4
75259, 5, 5
282630, 30, 5
227209, 45, 4
91587, 35, 5
294158, 25, 5
419060, 5, 5
118986, 30, 3
227839, 45, 3
232138, 55, 5
150483, 48, 5
146663, 40, 5
259382, 1460, 4
221991, 10, 5
146020, 70, 5
123450, 15, 3
367473, 2, 2
329264, 490, 5
119411, 20, 5
125692, 15, 5
351834, 10, 4
230752, 40, 4
363915, 10, 4
164949, 9, 4
340395, 90, 5
278886, 8, 4
30853, 485, 4
208487, 13, 5
170017, 5, 4
115025, 20, 4
277381, 6, 4
256080, 55, 5
174359, 20, 5
479988, 11, 4
69572, 15, 5
272597, 3, 3
258829, 5, 2
153237, 6, 5
367846, 3030, 4
386934, 20, 5
379982, 23, 5
202560, 10, 4
537485, 45, 5
192104, 15, 2
379190, 15, 5
181487, 1, 3
320184, 5, 5
272221, 22, 5
352347, 30, 5
278897, 5, 3
350099, 55, 4
408802, 510, 4
312557, 2, 5
43281, 10, 3
283512, 3, 3
9023, 260, 5
375740, 20, 5
261759, 5, 4
192370, 5, 5
89110, 4, 4
182729, 10, 5
16621, 11, 5
226113, 10, 4
341869, 75, 5
59428, 25, 4
208662, 185, 4
24583, 33, 4
14240, 30, 4
444693, 6, 4
398454, 60, 4
454080, 7, 4
68298, 95, 5
187864, 2, 4
181677, 5, 3
207887, 5, 5
110265, 20, 5
46169, 90, 2
353554, 20, 2
178445, 5, 4
33903, 15, 4
56760, 25, 3
8886, 50, 5
243205, 23, 5
14640, 30, 5
96099, 20, 5
120547, 15, 5
309715, 30, 5
31635, 5, 5
198862, 30, 5
98221, 5, 4
233776, 14, 5
457471, 18, 5
71897, 25, 5
516984, 15, 5
108913, 40, 4
104034, 10, 5
418578, 10, 5
389184, 40, 4
270483, 5, 5
234535, 5, 3
80111, 70, 5
351482, 5, 3
428303, 20, 5
96576, 1, 5
323813, 11, 4
63294, 20, 5
382958, 20, 5
111043, 60, 5
420992, 15, 5
458458, 45, 5
108430, 10, 4
445849, 20, 4
251974, 15, 5
40808, 6, 3
136515, 65, 5
123626, 5, 5
220263, 5, 4
495881, 25, 5
221754, 11, 5
200603, 25, 5
497871, 5, 4
282863, 365, 4
487900, 120, 4
41382, 12, 5
73235, 40, 5
258084, 21, 4
514885, 30, 5
401411, 25, 4
294031, 30, 5
223030, 25, 5
56863, 5, 5
149705, 45, 5
130120, 25, 2
364859, 15, 2
428818, 215, 3
2734, 20, 3
